model,seed,epoch,train_mse,val_mse
MLP_base,10,67,0.32598198326559014,0.47585920074529814
MLP_base,10,68,0.3304005724159095,0.4752831689098425
MLP_base,10,69,0.31885931412053237,0.5103752675809359
MLP_base,10,70,0.32452945109924985,0.46711077711038423
MLP_base,10,71,0.3300759621005241,0.48541207062570674
MLP_base,10,72,0.3316552124876794,0.4881337222300078
MLP_base,10,73,0.3262197447116258,0.4742280882701539
MLP_base,10,74,0.3232063524710025,0.4687187786687884
MLP_base,10,75,0.3285014672357528,0.570550170906803
MLP_base,10,76,0.3612581087917578,0.5581097477360776
MLP_base,10,77,0.32820805356802185,0.47927980673940557
MLP_base,10,78,0.3060472759718452,0.4894317419905412
MLP_base,10,79,0.3008903090256811,0.48269542894865336
MLP_base,10,80,0.2994511210527576,0.4756262971643816
MLP_base,10,81,0.31807831652828905,0.5248737366575944
MLP_base,10,82,0.3202692834080243,0.4768011350380747
MLP_base,10,83,0.32482823670887556,0.5159331152313634
MLP_base,10,84,0.32089230160895593,0.4974015281911482
MLP_base,10,85,0.31271863442952513,0.49048535029093426
MLP_base,10,86,0.33219566687208707,0.5027322758708084
MLP_base,10,87,0.3410337599411688,0.4960596279094094
MLP_base,10,88,0.31453896480831295,0.5036195495672393
MLP_base,10,89,0.32118484749168646,0.4989342856825444
MLP_base,10,90,0.2971740745455841,0.4832741377646463
MLP_base,10,91,0.31783715460469814,0.468854544455545
MLP_base,10,92,0.30397705240327805,0.5102976382824412
MLP_base,10,93,0.2982732084605212,0.4958513410467851
MLP_base,10,94,0.2927993682564282,0.48829576634524163
MLP_base,10,95,0.3086661124815706,0.4967802281965289
MLP_base,10,96,0.2885489678773724,0.523470001262531
MLP_base,10,97,0.28871056196468126,0.5176848905128345
MLP_base,10,98,0.277053337833269,0.493527374769512
MLP_base,10,99,0.28343881840914326,0.5036143597803617
MLP_base,10,100,0.27791415042564516,0.5204395672731232
MLP_base,11,1,14.512930605320332,10.657814025878906
MLP_base,11,2,13.97493342675798,10.258115701508103
MLP_base,11,3,13.37182191212972,9.360250740720515
MLP_base,11,4,10.853758927642321,5.571191796085291
MLP_base,11,5,4.0712251495142455,2.3987519490091422
MLP_base,11,6,1.9100502778923576,1.5557515579357482
MLP_base,11,7,1.3514297375913527,1.1828679055498357
MLP_base,11,8,1.2180480684738992,1.1781256679902996
MLP_base,11,9,1.1341746153075838,1.0736249706201386
MLP_base,11,10,1.0829487043651727,1.0296562680026942
MLP_base,11,11,1.0551657937914947,1.0505635006385936
MLP_base,11,12,0.9853232495120314,0.938867683996234
MLP_base,11,13,0.948308441808315,0.9264357550102368
MLP_base,11,14,0.9070687237333079,0.8713358975293344
MLP_base,11,15,0.8708730437065083,0.8644555639802364
MLP_base,11,16,0.8387026657823656,0.7908974415377567
MLP_base,11,17,0.8067577525891892,0.9026923493335122
MLP_base,11,18,0.8257594748924338,0.7605355852528622
MLP_base,11,19,0.7619361201270682,0.7529464761416117
MLP_base,11,20,0.7386973065431001,0.7503447292143839
MLP_base,11,21,0.7133749162238804,0.6962385271724901
MLP_base,11,22,0.693860852360074,0.7533101941409864
MLP_base,11,23,0.6673876433424611,0.6532385077392846
MLP_base,11,24,0.6376883708714136,0.6275221935489721
MLP_base,11,25,0.6152027643443457,0.6497451945355064
MLP_base,11,26,0.6158323540713617,0.6010543421695107
MLP_base,11,27,0.5792864679638805,0.5658631878986693
MLP_base,11,28,0.5520083104977842,0.5972792223880166
MLP_base,11,29,0.5407884323531813,0.5810360615713555
MLP_base,11,30,0.5477024487133234,0.567050157931813
MLP_base,11,31,0.5371914888991685,0.5761723089636418
MLP_base,11,32,0.5143230265444094,0.5981231248169615
MLP_base,11,33,0.49593647737972074,0.5679110989235995
MLP_base,11,34,0.4911920178131979,0.5688122113545736
MLP_base,11,35,0.48621350956744835,0.6172692712984587
MLP_base,11,36,0.4878794485754003,0.5789728886202762
MLP_base,11,37,0.47823100006971203,0.5762873250141478
MLP_base,11,38,0.4649281755171187,0.541916220857386
MLP_base,11,39,0.4630569377232119,0.5787156820297241
MLP_base,11,40,0.4622256257494942,0.559487455769589
MLP_base,11,41,0.4600822899510952,0.5413087428661815
MLP_base,11,42,0.46996104391546195,0.5812711684327376
MLP_base,11,43,0.4650680119874048,0.5445443214031688
MLP_base,11,44,0.44131473351697453,0.562160096670452
MLP_base,11,45,0.44038276926415865,0.5798863946345815
MLP_base,11,46,0.43677352477943965,0.5608977696351838
MLP_base,11,47,0.4344178395193131,0.5493467439684951
MLP_base,11,48,0.4422735860438946,0.5355894304158395
MLP_base,11,49,0.44463644887580245,0.549732532417565
MLP_base,11,50,0.433213014094556,0.547708905579751
MLP_base,11,51,0.42329167837653653,0.5464358068349069
MLP_base,11,52,0.4175251147786125,0.5700388372990123
MLP_base,11,53,0.4222422371308009,0.54252136590188
MLP_base,11,54,0.4201730265969136,0.5308588743209839
MLP_base,11,55,0.4120626820241167,0.5359304787819845
MLP_base,11,56,0.41280501520698837,0.529780600154609
MLP_base,11,57,0.4078921595394937,0.5294901069841886
MLP_base,11,58,0.4115005511240881,0.5214240927445261
MLP_base,11,59,0.4251886837469424,0.5207286958108869
MLP_base,11,60,0.407846303911157,0.5681267056548804
MLP_base,11,61,0.4179175202312365,0.5784406191424319
MLP_base,11,62,0.40752162334046077,0.5423449361533449
MLP_base,11,63,0.3911589278223736,0.5383403970484149
MLP_base,11,64,0.3965770475199965,0.5575018849289208
MLP_base,11,65,0.3883513320502036,0.60402652673554
MLP_base,11,66,0.4031951367040801,0.5866522391637167
MLP_base,11,67,0.3974860770454824,0.5612799431148329
MLP_base,11,68,0.38569163160571635,0.5601580341657003
MLP_base,11,69,0.3900136644397277,0.5437238153658415
MLP_base,11,70,0.38865248472964176,0.5275956120407372
MLP_base,11,71,0.38329820592221014,0.539755057870296
MLP_base,11,72,0.3839612906096411,0.5895773642941525
MLP_base,11,73,0.398161650648534,0.5884692595716108
MLP_base,11,74,0.3911092773812716,0.5622569489897343
MLP_base,11,75,0.387789998386727,0.5401157287129185
MLP_base,11,76,0.3799070393452879,0.5318556762578195
MLP_base,11,77,0.3735964887129153,0.5092843258590029
MLP_base,11,78,0.3860326497932601,0.5146068815599408
MLP_base,11,79,0.3787237572213991,0.5262468457221985
MLP_base,11,80,0.37741423649866074,0.5476240191543311
MLP_base,11,81,0.36782376368840536,0.5278088460888779
MLP_base,11,82,0.3615797135673586,0.5183201254459849
MLP_base,11,83,0.3633366606926006,0.512150854395147
MLP_base,11,84,0.36558723563704987,0.5110495456478052
MLP_base,11,85,0.36049349965944966,0.5172780574413768
MLP_base,11,86,0.3516731008805864,0.4961458026317128
MLP_base,11,87,0.35824929013278317,0.500599649914524
MLP_base,11,88,0.35618683555738523,0.5116270613252071
MLP_base,11,89,0.34795240756592466,0.5216070580900761
MLP_base,11,90,0.35616724549746903,0.5381590744905305
MLP_base,11,91,0.37125053182651435,0.5191220641136169
MLP_base,11,92,0.3675937875372465,0.5072054078704432
MLP_base,11,93,0.3429279804229736,0.4977963221700568
MLP_base,11,94,0.34279253088711387,0.5356103066812482
MLP_base,11,95,0.34110010679953734,0.5121327502685681
MLP_base,11,96,0.3437748128924865,0.5043086043575353
MLP_base,11,97,0.3512914064477702,0.48785481432027983
MLP_base,11,98,0.3384264344074687,0.48241918860820304
MLP_base,11,99,0.33587587772171357,0.5002551476160685
MLP_base,11,100,0.33446851874309813,0.5160471378711232
MLP_base,12,1,12.426515455193858,9.10345398752313
MLP_base,12,2,8.138419878808527,3.847185410951313
MLP_base,12,3,3.5002136001170006,1.883217167436031
MLP_base,12,4,1.9154258217316507,1.4712046719433969
MLP_base,12,5,1.4490506850956568,1.1526461944245456
MLP_base,12,6,1.263537967726181,0.9887910077446386
MLP_base,12,7,1.150286371460378,0.8780101631817064
MLP_base,12,8,1.055814303400738,0.7657747540557593
MLP_base,12,9,0.9702310949075418,0.7277392128057647
MLP_base,12,10,0.8941519209921686,0.6870086025773433
MLP_base,12,11,0.8166509175561165,0.5386290069211993
MLP_base,12,12,0.7588544725720349,0.5374990801016489
MLP_base,12,13,0.7162428451366112,0.5222621769235846
MLP_base,12,14,0.6607461318292253,0.4885757879207009
MLP_base,12,15,0.6273654251150746,0.43642997271136236
MLP_base,12,16,0.5932476133596701,0.46423304865234777
MLP_base,12,17,0.6107215297678129,0.4475896201635662
MLP_base,12,18,0.5520603703670814,0.41106326015372024
MLP_base,12,19,0.537111723227579,0.4059651148946662
MLP_base,12,20,0.5090684932437751,0.4360712782332772
MLP_base,12,21,0.5339734908010139,0.4122531408803505
MLP_base,12,22,0.4945315234810928,0.41703342241153385
MLP_base,12,23,0.4989473070928959,0.4032269313670041
MLP_base,12,24,0.4719340289225344,0.3954505313906753
MLP_base,12,25,0.46991425211963755,0.4578721455314703
MLP_base,12,26,0.49653013443034855,0.3889388640721639
MLP_base,12,27,0.46615043455134325,0.3971730413144095
MLP_base,12,28,0.455299786661492,0.3990935468882845
MLP_base,12,29,0.44847879458646306,0.4215168701974969
MLP_base,12,30,0.4470129115333974,0.39482358986871285
MLP_base,12,31,0.44696138471853536,0.39381393319682073
MLP_base,12,32,0.42732443513114593,0.4207004251187308
MLP_base,12,33,0.4260900164562496,0.3805817109450959
MLP_base,12,34,0.42695026137138326,0.38625793812567727
MLP_base,12,35,0.42075566460526054,0.43553149177317035
MLP_base,12,36,0.41137303275163056,0.38120514834136293
MLP_base,12,37,0.41018520723926566,0.40140732286269204
MLP_base,12,38,0.4105599189065193,0.40767589577457364
MLP_base,12,39,0.4044403322081748,0.40385618805885315
MLP_base,12,40,0.38893863806307644,0.3884448884871968
MLP_base,12,41,0.39184359318571665,0.3971361732273771
MLP_base,12,42,0.3985130768004662,0.3974224694988184
MLP_base,12,43,0.4009298322956419,0.43152335756703425
MLP_base,12,44,0.4034305609640528,0.39644715137649
MLP_base,12,45,0.38138503591871004,0.40695855021476746
MLP_base,12,46,0.3772125005070629,0.41391168038050336
MLP_base,12,47,0.3701187235084388,0.43980469986012105
MLP_base,12,48,0.3732552099097622,0.41537927378687944
MLP_base,12,49,0.38368407152389566,0.4602762580963603
MLP_base,12,50,0.37283614733831477,0.40254736574072586
MLP_base,12,51,0.37912963599455163,0.41456120631151033
MLP_base,12,52,0.35699314442488667,0.40364870795032437
MLP_base,12,53,0.35396960862998755,0.4358810055674168
MLP_base,12,54,0.37242437073441803,0.4421089866705108
MLP_base,12,55,0.3875159124859044,0.3924804089362161
MLP_base,12,56,0.34999909326027,0.4129927289067653
MLP_base,12,57,0.34411779835901624,0.43941239777364227
MLP_base,12,58,0.34981474003505186,0.4287189344565074
MLP_base,12,59,0.33250149293024034,0.4431370298067729
MLP_base,12,60,0.332894370220398,0.42341346176047073
MLP_base,12,61,0.32781907277680483,0.4122058843311511
MLP_base,12,62,0.3352207800078262,0.425994827036272
MLP_base,12,63,0.32374853227959305,0.42119383968805013
MLP_base,12,64,0.3222443578836045,0.42606007007130403
MLP_base,12,65,0.323556245741297,0.4482908369156352
MLP_base,12,66,0.3428082274283216,0.473072468188771
MLP_base,12,67,0.3401724413770144,0.4321390981214088
MLP_base,12,68,0.32622960222060565,0.4460879982563487
MLP_base,12,69,0.3133206930968279,0.44573540907157094
MLP_base,12,70,0.31390999303163725,0.4203588857985379
MLP_base,12,71,0.3098074577056645,0.44446988743648197
MLP_base,12,72,0.32694679099679647,0.4369027180629864
MLP_base,12,73,0.32152241395145165,0.4449911086182845
MLP_base,12,74,0.3126511016504361,0.4482211549031107
MLP_base,12,75,0.31621826597250224,0.47438477633292214
MLP_base,12,76,0.3307708172198853,0.45126503967402276
MLP_base,12,77,0.3116601820851936,0.4923434691470966
MLP_base,12,78,0.3197855826935482,0.4861551084016499
MLP_base,12,79,0.3224927682368482,0.4409323292866088
MLP_base,12,80,0.3227274955621834,0.46663013362047967
MLP_base,12,81,0.3140827405322445,0.4727325805446558
MLP_base,12,82,0.3138388354595893,0.48387506813333747
MLP_base,12,83,0.322152987790238,0.4485027910324565
MLP_base,12,84,0.3011422507749881,0.4607128981958356
MLP_base,12,85,0.29934968710597093,0.4747979468420932
MLP_base,12,86,0.3036112293519609,0.4754435242268077
MLP_base,12,87,0.3275782039908112,0.5117606504967338
MLP_base,12,88,0.30967058282080895,0.4795250165880772
MLP_base,12,89,0.2998439114927594,0.4775902655041009
MLP_base,12,90,0.30162655766544444,0.5070719865330479
MLP_base,12,91,0.29466984441371563,0.465375028158489
MLP_base,12,92,0.2812299082839424,0.49397927156665866
MLP_base,12,93,0.2814193600513896,0.4887565343003524
MLP_base,12,94,0.2829024439952413,0.4852368193760253
MLP_base,12,95,0.28210679758441903,0.48598789750484
MLP_base,12,96,0.2871777433189538,0.5112616006742444
MLP_base,12,97,0.27578566937498705,0.4855222492887263
MLP_base,12,98,0.2808489356210323,0.4783383419639186
MLP_base,12,99,0.27007851704873675,0.5346331873483825
MLP_base,12,100,0.2907971066529634,0.4842682569696192
MLP_base,13,1,12.173340985032379,9.845455604687071
MLP_base,13,2,10.249774636857497,7.189081735778273
MLP_base,13,3,5.33929836111642,3.565746022943865
MLP_base,13,4,2.2011597992943934,1.8548422549900256
MLP_base,13,5,1.4870826284090677,1.4675285544311791
MLP_base,13,6,1.2773845912328834,1.3489703630146228
MLP_base,13,7,1.1757740122372986,1.3022651003118146
MLP_base,13,8,1.1088497681695906,1.1781443399295473
MLP_base,13,9,1.056561854823691,1.1149337898220932
MLP_base,13,10,0.9955056034802088,1.0658559725995649
MLP_base,13,11,0.9497467412974665,0.9982053512021115
MLP_base,13,12,0.9054255797563355,0.9757432205635205
MLP_base,13,13,0.8601633526588398,0.91225798924764
MLP_base,13,14,0.821766738096873,0.8744205696540966
MLP_base,13,15,0.7954197432825474,0.8363136732787416
MLP_base,13,16,0.7713255169613114,0.8666970018754926
MLP_base,13,17,0.7387189297076783,0.7637814356569659
MLP_base,13,18,0.7105643441768292,0.7596597786535296
MLP_base,13,19,0.6955571287316703,0.777150873552289
MLP_base,13,20,0.6715642863609752,0.7380172108349047
MLP_base,13,21,0.647176988072734,0.69886447985967
MLP_base,13,22,0.6315009020716766,0.698243354496203
MLP_base,13,23,0.6145339522205415,0.7119717514305784
MLP_base,13,24,0.6054747285738669,0.6153410861366674
MLP_base,13,25,0.5874128529934284,0.6350859633663244
MLP_base,13,26,0.5703010606961172,0.6099269222794917
MLP_base,13,27,0.5567720284227465,0.593022294211806
MLP_base,13,28,0.5503007853617433,0.592985821397681
MLP_base,13,29,0.5555092075483395,0.628919780254364
MLP_base,13,30,0.5673912141492458,0.5910245995772513
MLP_base,13,31,0.5257996060809151,0.5715994479363424
MLP_base,13,32,0.5099782877281064,0.602141567489557
MLP_base,13,33,0.5291160373414149,0.6168512607875624
MLP_base,13,34,0.517502276493552,0.6088054985330816
MLP_base,13,35,0.5074333091251185,0.568645927989692
MLP_base,13,36,0.5096072284901728,0.5766402294761256
MLP_base,13,37,0.47693524292257966,0.5816398127037182
MLP_base,13,38,0.4819371903528933,0.5572888704768398
MLP_base,13,39,0.4828693966722228,0.5295694710915548
MLP_base,13,40,0.47377586032523483,0.537919374934414
MLP_base,13,41,0.4721202795948487,0.5481397687343129
MLP_base,13,42,0.4657792177030949,0.5277223451095715
MLP_base,13,43,0.4649017160056067,0.5424123019502874
MLP_base,13,44,0.47923312975409255,0.5393445157168204
MLP_base,13,45,0.4631753418940664,0.5925957487340558
MLP_base,13,46,0.449726368690449,0.5870727290186966
MLP_base,13,47,0.4447828157351968,0.5965547436162045
MLP_base,13,48,0.449120325762066,0.5326074069006401
MLP_base,13,49,0.4366013837968065,0.5775400358333922
MLP_base,13,50,0.4376563539270495,0.562607278949336
MLP_base,13,51,0.42973338945315837,0.5355362860780013
MLP_base,13,52,0.4166401881012109,0.5312490201832956
MLP_base,13,53,0.422683465155096,0.5319386511518244
MLP_base,13,54,0.4194691212450872,0.5296013093831247
MLP_base,13,55,0.41606364963484593,0.5240876266830846
MLP_base,13,56,0.40274481066589146,0.5155769712046573
MLP_base,13,57,0.4193219598525209,0.5477115595549867
MLP_base,13,58,0.41423341890827553,0.5639590934703225
MLP_base,13,59,0.4138909438594443,0.5186792852585775
MLP_base,13,60,0.3925621817346479,0.5202601290585702
MLP_base,13,61,0.3950228481507692,0.5147894118961535
MLP_base,13,62,0.3977351382781899,0.5259912704166613
MLP_base,13,63,0.38302012212940906,0.517970923791852
MLP_base,13,64,0.3851042755314561,0.5215571156719274
MLP_base,13,65,0.3789786425444598,0.5226324744391859
MLP_base,13,66,0.3863641111902852,0.5478958424768949
MLP_base,13,67,0.38712385075339856,0.5236578102697406
MLP_base,13,68,0.37457829472797166,0.533543210280569
MLP_base,13,69,0.3660482331377561,0.5191678718516701
MLP_base,13,70,0.37323759295901315,0.5284634441660162
MLP_base,13,71,0.3719183826055683,0.5237127939860026
MLP_base,13,72,0.3601776452338109,0.5498701898675216
MLP_base,13,73,0.3603533352007631,0.5635233218209785
MLP_base,13,74,0.40224749136492205,0.49911474972440484
MLP_base,13,75,0.3728305952796519,0.5435479011451989
MLP_base,13,76,0.36249182839862637,0.5457914137003714
MLP_base,13,77,0.3665257888739226,0.5111068957730344
MLP_base,13,78,0.3559724512973118,0.5225339939719752
MLP_base,13,79,0.36939491004240316,0.5520120524523551
MLP_base,13,80,0.3533832788793116,0.5454192684407819
MLP_base,13,81,0.3620059662503623,0.5281029667770654
MLP_base,13,82,0.3540308461488922,0.5129469016142059
MLP_base,13,83,0.34000939251295204,0.584961986332609
MLP_base,13,84,0.37258301087415935,0.5356357087168777
MLP_base,13,85,0.3502911636575324,0.5207804315968564
MLP_base,13,86,0.3384106445507925,0.5681803184643126
MLP_base,13,87,0.3462470247771571,0.5139122919032448
MLP_base,13,88,0.3324574631094281,0.529512601986266
MLP_base,13,89,0.3242328631096199,0.5398926588526943
MLP_base,13,90,0.3263442298102249,0.5507128416446218
MLP_base,13,91,0.35032883675697724,0.5817840151619493
MLP_base,13,92,0.32964953956056814,0.5343207413690132
MLP_base,13,93,0.3175916205012733,0.5219893884240535
MLP_base,13,94,0.33037054524069925,0.5533799685929951
MLP_base,13,95,0.3297085471329142,0.5391424434226856
MLP_base,13,96,0.34016378010556997,0.5449244066288597
MLP_base,13,97,0.3176716530257887,0.5424705367339285
MLP_base,13,98,0.3093892644011909,0.509329595063862
MLP_base,13,99,0.32054321801727587,0.5495329990721586
MLP_base,13,100,0.31678019279990693,0.5471641201721994
MLP_base,14,1,12.854278656172623,13.612266222635904
MLP_base,14,2,10.602410191395244,8.678873999076977
MLP_base,14,3,4.169787406400253,4.458554870203922
MLP_base,14,4,1.9172843352041609,1.6193420447801288
MLP_base,14,5,1.3159033536259594,1.2528917162041915
MLP_base,14,6,1.203857086069597,1.168033424176668
MLP_base,14,7,1.114289474422163,1.1297251237066168
MLP_base,14,8,1.071627293193275,1.0136130452156067
MLP_base,14,9,1.024233391376141,0.9462775859916419
MLP_base,14,10,0.9784433829328402,0.9191787065121165
MLP_base,14,11,0.9369747157305316,0.8242597726353428
MLP_base,14,12,0.8987906866386288,0.776918467722441
MLP_base,14,13,0.8494675225898868,0.71138187144932
MLP_base,14,14,0.8129164461881085,0.708094905342972
MLP_base,14,15,0.7819142660156625,0.6333868127120169
MLP_base,14,16,0.7246195550173358,0.57737923609583
MLP_base,14,17,0.6820825086916731,0.5437619445616739
MLP_base,14,18,0.6554324954911008,0.5620416036823339
MLP_base,14,19,0.6202072743509637,0.47149978133670073
MLP_base,14,20,0.5943026019575818,0.506876315986901
MLP_base,14,21,0.5821820449959385,0.45157504238580404
MLP_base,14,22,0.5498480156471169,0.4550595727928898
MLP_base,14,23,0.5378268431770346,0.4410604792728759
MLP_base,14,24,0.5229543306462752,0.44448733748051156
MLP_base,14,25,0.5242384861075813,0.4442671208005202
MLP_base,14,26,0.5154594283612048,0.4680272502857342
MLP_base,14,27,0.509141784352683,0.43577399797606886
MLP_base,14,28,0.519665092066989,0.4435596021643856
MLP_base,14,29,0.4891544338132514,0.44419822933381065
MLP_base,14,30,0.48043911183466675,0.4633685360875046
MLP_base,14,31,0.4865509789498126,0.46320948318431254
MLP_base,14,32,0.482555292408323,0.45461885082094294
MLP_base,14,33,0.47191633858967347,0.4620654975113116
MLP_base,14,34,0.47350319741202185,0.45802159372128937
MLP_base,14,35,0.4645928638717516,0.46804177185945345
MLP_base,14,36,0.46084999635897045,0.45868285863023056
MLP_base,14,37,0.4661229186045016,0.4685372271035847
MLP_base,14,38,0.45761709545479445,0.4440848550252747
MLP_base,14,39,0.45786228417698804,0.4702174668772179
MLP_base,14,40,0.44725481369456305,0.4545372410824424
MLP_base,14,41,0.45869919304313556,0.48786631697102595
MLP_base,14,42,0.45486748062196325,0.45895595299570185
MLP_base,14,43,0.44262978164224676,0.4633329291092722
MLP_base,14,44,0.44529044548344743,0.5121365754227889
MLP_base,14,45,0.47425750044525644,0.4575413517784654
MLP_base,14,46,0.45973577219280387,0.5743298478293837
MLP_base,14,47,0.4696536838682623,0.5353197528604876
MLP_base,14,48,0.45371264453794136,0.46239897504187466
MLP_base,14,49,0.44638715923809613,0.515175332625707
MLP_base,14,50,0.4343569285882627,0.44222927302644965
MLP_base,14,51,0.4382345628868687,0.4605271831939095
MLP_base,14,52,0.427933425427786,0.5033098061879476
MLP_base,14,53,0.44399663893902885,0.4796743194262187
MLP_base,14,54,0.4586792098368452,0.4684136598779444
MLP_base,14,55,0.44179622885959396,0.5571778071554083
MLP_base,14,56,0.4452866033289602,0.46959540770764935
MLP_base,14,57,0.4309956006339339,0.48030693907486766
MLP_base,14,58,0.4154141679976156,0.46701653746136446
MLP_base,14,59,0.4143662446835002,0.48797884583473206
MLP_base,14,60,0.4197649143432659,0.45448013930989983
MLP_base,14,61,0.4235749317648632,0.5282758751459289
MLP_base,14,62,0.44198516470487,0.4701200253085086
MLP_base,14,63,0.4316659102348682,0.5219478413724062
MLP_base,14,64,0.4428156421158483,0.4583449483963481
MLP_base,14,65,0.4194257280214237,0.45131320284124005
MLP_base,14,66,0.40913671632933485,0.49828199650111954
MLP_base,14,67,0.42129402029546886,0.5257188259509572
MLP_base,14,68,0.41145415086238113,0.4785702976218441
MLP_base,14,69,0.404423951092965,0.4715602601829328
MLP_base,14,70,0.39037358435125297,0.47142161559640317
MLP_base,14,71,0.38907362593979133,0.47563939606934263
MLP_base,14,72,0.39781419602248186,0.47791704692338643
MLP_base,14,73,0.4023534736020969,0.44242157381877567
MLP_base,14,74,0.39189596733108895,0.5010065995810324
MLP_base,14,75,0.39208413329932207,0.45031968752543133
MLP_base,14,76,0.3927826397080239,0.49754827012095537
MLP_base,14,77,0.4008212939963315,0.46458588880405094
MLP_base,14,78,0.38826319871704434,0.4483890360907504
MLP_base,14,79,0.4015431890722181,0.4702240809013969
MLP_base,14,80,0.38167895072144886,0.45981260140736896
MLP_base,14,81,0.4189703635504988,0.5182191572691265
MLP_base,14,82,0.41187770104473403,0.5071379615549456
MLP_base,14,83,0.40723246791975093,0.5916906386090998
MLP_base,14,84,0.39569415681349124,0.4556104556510323
MLP_base,14,85,0.36413611271342294,0.475565528137642
MLP_base,14,86,0.3685865031239765,0.4470678939108263
MLP_base,14,87,0.3646109971843782,0.4802922423471484
MLP_base,14,88,0.37279097994820015,0.45138759518924515
MLP_base,14,89,0.36255033911903045,0.4589598529171525
MLP_base,14,90,0.3776690145985025,0.5055247869407922
MLP_base,14,91,0.3947831089053649,0.4607603110765156
MLP_base,14,92,0.3636948529488402,0.4762733264973289
MLP_base,14,93,0.36194383751173487,0.45850803820710434
MLP_base,14,94,0.35929832894945407,0.4916912829666807
MLP_base,14,95,0.3717751853453006,0.471561483646694
MLP_base,14,96,0.3646825771514184,0.45934151505169113
MLP_base,14,97,0.3692301410469201,0.4841166368702002
MLP_base,14,98,0.34827031926379176,0.4777423979943259
MLP_base,14,99,0.3706997129109388,0.4216445245240864
MLP_base,14,100,0.3485754646564442,0.44034285555806074
MLP_base,15,1,15.307724215814977,15.027927733304209
MLP_base,15,2,13.769347791202733,12.028121011299
MLP_base,15,3,8.097943636628449,3.514170634119134
MLP_base,15,4,2.3927203670876924,1.779889426733318
MLP_base,15,5,1.5450003489770525,1.3644857636669225
MLP_base,15,6,1.3258296149675963,1.211788254871703
MLP_base,15,7,1.1896363977526054,1.1021987994511921
MLP_base,15,8,1.108917717594918,0.9996238298583449
MLP_base,15,9,1.040342229832717,0.9212362023822048
MLP_base,15,10,0.9603231334946846,0.8317133533327203
MLP_base,15,11,0.8963537480010361,0.7691935196257474
MLP_base,15,12,0.8472511389216438,0.6993087864758676
MLP_base,15,13,0.778185740715819,0.6485654931319388
MLP_base,15,14,0.7547263339569008,0.6294606913600052
MLP_base,15,15,0.688189317131303,0.5552561094886378
MLP_base,15,16,0.6536966643046812,0.5301100873110587
MLP_base,15,17,0.6303433596110735,0.5171004230515999
MLP_base,15,18,0.6038576478515166,0.47442933080489175
MLP_base,15,19,0.5678614938193983,0.4477638617942208
MLP_base,15,20,0.5536463771035762,0.4345433455810212
MLP_base,15,21,0.5371069376585913,0.42343364420690033
MLP_base,15,22,0.5202957023036936,0.42140727869251315
MLP_base,15,23,0.5267378684601497,0.443920305946417
MLP_base,15,24,0.5032619685423179,0.42472426148883086
MLP_base,15,25,0.4926298138873825,0.41101007346521345
MLP_base,15,26,0.4828537256665569,0.3954852312280421
MLP_base,15,27,0.47981398594184,0.43002899749237194
MLP_base,15,28,0.46893065853522775,0.41074945424732406
MLP_base,15,29,0.46175271643966925,0.39819810474128053
MLP_base,15,30,0.45617243061300183,0.39487533768018085
MLP_base,15,31,0.451675845006776,0.4134701621114162
MLP_base,15,32,0.46163217106152105,0.4832078354400501
MLP_base,15,33,0.47382160910491733,0.3929019193900259
MLP_base,15,34,0.4519729491791439,0.39838302710600065
MLP_base,15,35,0.4365614794642547,0.39398596370429323
MLP_base,15,36,0.4333072687758774,0.39009611334717065
MLP_base,15,37,0.44257179681069214,0.41364697144742596
MLP_base,15,38,0.44365446909529266,0.411770187449037
MLP_base,15,39,0.4510475731938263,0.4063329011724706
MLP_base,15,40,0.4282554652521519,0.39728053149424103
MLP_base,15,41,0.422295292251097,0.4199484440318325
MLP_base,15,42,0.4301663373011709,0.3994866651401185
MLP_base,15,43,0.4141985983145042,0.40002196818067315
MLP_base,15,44,0.41337686360208065,0.39577025697942364
MLP_base,15,45,0.413216506588003,0.4104471854996263
MLP_base,15,46,0.40885410284409757,0.3962716936019429
MLP_base,15,47,0.40999091394612047,0.41556300092161746
MLP_base,15,48,0.4035946351582887,0.4631580888179311
MLP_base,15,49,0.40205292020990546,0.39883140409201906
MLP_base,15,50,0.3995539954776972,0.4408354210226159
MLP_base,15,51,0.41153636232751317,0.4003906234314567
MLP_base,15,52,0.39931852960847114,0.4220666169074544
MLP_base,15,53,0.41014479623466243,0.43503597326446
MLP_base,15,54,0.38722137180182453,0.4261748785512489
MLP_base,15,55,0.38128400891205,0.4144554713316131
MLP_base,15,56,0.38677020910007703,0.4310519601169385
MLP_base,15,57,0.38739794925913784,0.4479111145462906
MLP_base,15,58,0.4134334210815325,0.46264345656361494
MLP_base,15,59,0.42353392552808333,0.4031432501056738
MLP_base,15,60,0.38334898977983195,0.4224809852608463
MLP_base,15,61,0.3690912892909649,0.40344822145344916
MLP_base,15,62,0.37404571999617614,0.40543335885332343
MLP_base,15,63,0.37822596300495126,0.42204831200733517
MLP_base,15,64,0.35570073121232415,0.4330490430196126
MLP_base,15,65,0.36177270813066453,0.44545352511238634
MLP_base,15,66,0.358056197596378,0.4364468314145741
MLP_base,15,67,0.3582612637287932,0.42606012235608015
MLP_base,15,68,0.3511381997599628,0.44053502302420766
MLP_base,15,69,0.34024529600404,0.4121708425513485
